image,object_id,layer,index,ring_y,ring_x,ring_inten,contact_inten,overlap
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,352,1,20,615,394,4994,100,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,352,1,21,615,393,5989,71,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,352,1,22,616,393,4906,87,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,352,1,23,616,392,6008,118,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,352,1,24,617,392,5598,97,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,352,1,25,617,391,7026,99,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,352,1,26,618,391,7272,111,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,352,1,27,619,391,7225,107,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,352,1,28,620,391,7186,121,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,352,1,29,621,391,8094,132,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,352,1,30,622,391,8990,126,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,352,1,31,622,392,7722,96,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,352,1,32,622,393,6877,112,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,352,1,33,623,393,8444,137,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,352,1,34,623,394,7605,105,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,352,1,35,624,394,8967,141,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,0,631,390,5262,116,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,1,632,390,6337,88,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,2,632,391,6433,60,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,3,632,392,6990,93,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,4,631,392,6213,66,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,5,631,393,7144,112,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,6,630,393,6011,128,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,7,629,393,5719,95,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,8,628,393,6274,139,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,9,627,393,7309,96,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,10,626,393,8595,82,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,11,626,392,7309,74,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,12,625,392,9294,142,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,13,625,391,8659,131,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,14,625,390,7814,126,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,15,625,389,7704,98,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,16,625,388,8795,94,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,17,626,388,7682,117,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,18,626,387,8647,96,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,19,627,387,7114,105,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,20,628,387,6595,100,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,21,629,387,6330,120,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,22,630,387,7598,98,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,23,631,387,8682,130,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,24,631,388,7013,90,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,390,1,25,631,389,5994,81,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,0,644,399,8238,84,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,1,644,400,9484,135,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,2,643,400,7434,43,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,3,643,401,8597,98,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,4,643,402,9964,67,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,5,642,402,8179,95,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,6,642,403,8865,88,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,7,641,403,7153,55,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,8,640,403,6222,88,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,9,639,403,5536,66,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,10,638,403,4813,65,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,11,637,403,4543,114,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,12,636,403,4980,60,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,13,635,403,5415,67,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,14,635,402,4893,80,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,15,634,402,5423,84,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,16,634,401,5407,54,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,17,634,400,4910,76,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,18,634,399,4965,65,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,19,634,398,5716,85,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,20,634,397,5951,81,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,21,634,396,6990,92,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,22,635,396,5829,139,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,23,635,395,7045,120,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,24,636,395,6163,124,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,25,637,395,5787,63,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,26,637,394,6902,99,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,27,638,394,6421,122,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,28,639,394,6043,78,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,29,640,394,5750,73,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,30,641,394,5810,98,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,31,641,395,5415,65,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,32,642,395,5369,89,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,33,642,396,4840,68,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,34,643,396,5745,53,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,35,643,397,5369,62,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,36,644,397,7030,83,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,419,1,37,644,398,7702,62,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,0,658,402,4412,71,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,1,659,402,5547,96,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,2,659,403,5064,66,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,3,659,404,5107,95,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,4,659,405,5773,81,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,5,658,405,4901,65,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,6,657,405,4302,83,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,7,657,406,4671,69,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,8,657,407,5152,109,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,9,656,407,4501,80,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,10,655,407,4135,100,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,11,654,407,3985,50,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,12,653,407,4201,112,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,13,652,407,4332,67,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,14,651,407,4545,104,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,15,650,407,5283,120,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,16,650,406,4357,120,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,17,649,406,5738,152,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,18,648,406,7717,153,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,19,648,405,7214,136,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,20,647,405,8850,161,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,21,647,404,8754,147,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,22,647,403,8699,131,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,23,647,402,8696,122,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,24,647,401,8709,140,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,25,647,400,8671,116,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,26,647,399,9213,137,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,27,648,399,6986,130,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,28,648,398,7746,105,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,29,649,398,5416,79,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,30,650,398,4424,85,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,31,650,397,4974,90,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,32,651,397,4257,52,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,33,652,397,4138,101,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,34,652,396,4650,92,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,35,653,396,5128,66,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,36,654,396,5317,114,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,37,654,397,4398,86,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,38,655,397,5079,107,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,39,656,397,5983,126,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,40,657,397,7215,104,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,41,657,398,6698,87,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,42,658,398,8206,102,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,43,658,399,7083,109,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,44,659,399,9098,127,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,45,659,400,7790,105,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,46,659,401,6546,55,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,467,1,47,658,401,4962,49,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,0,669,419,6920,99,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,1,669,420,6397,68,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,2,668,420,6264,64,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,3,668,421,6131,71,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,4,667,421,5897,71,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,5,667,422,6590,68,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,6,666,422,6307,81,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,7,665,422,6606,72,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,8,664,422,7155,90,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,9,664,421,7080,122,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,10,663,421,8410,91,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,11,663,420,8913,141,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,12,663,419,8553,107,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,13,663,418,8905,153,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,14,663,417,9763,141,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,15,664,417,8850,107,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,16,664,416,10043,101,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,17,665,416,9287,76,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,18,666,416,8195,116,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,19,666,415,9938,109,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,20,667,415,10326,130,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,21,668,415,10042,147,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,22,668,416,8679,134,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,23,669,416,9590,158,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,24,669,417,8632,135,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,519,1,25,669,418,7599,104,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,0,682,410,5278,72,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,1,682,411,5632,54,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,2,682,412,5966,110,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,3,682,413,6914,65,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,4,682,414,7902,146,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,5,681,414,6800,84,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,6,681,415,7967,92,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,7,680,415,6847,71,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,8,680,416,7978,65,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,9,679,416,7405,131,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,10,678,416,7145,118,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,11,677,416,7218,83,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,12,676,416,6853,71,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,13,675,416,7468,93,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,14,674,416,7854,78,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,15,674,415,6004,85,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,16,673,415,6792,89,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,17,672,415,7351,62,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,18,672,414,6941,88,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,19,671,414,8134,142,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,20,671,413,7418,53,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,21,671,412,6795,99,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,22,670,412,8114,169,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,23,670,411,6986,122,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,24,670,410,7298,111,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,25,670,409,6546,97,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,26,670,408,7290,125,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,27,671,408,5865,77,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,28,671,407,6444,125,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,29,671,406,6663,105,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,30,672,406,6097,102,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,31,672,405,6697,132,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,32,673,405,5844,82,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,33,674,405,5374,47,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,34,675,405,4842,88,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,35,676,405,4739,64,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,36,677,405,4733,58,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,37,678,405,4815,88,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,38,679,405,5737,107,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,39,680,405,6121,120,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,40,680,406,5427,67,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,41,681,406,6061,62,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,42,681,407,5713,89,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,43,681,408,4926,77,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,44,682,408,6159,87,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,534,1,45,682,409,5541,57,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,0,691,424,6257,106,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,1,691,425,6523,66,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,2,690,425,5342,69,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,3,690,426,5538,85,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,4,690,427,5609,96,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,5,689,427,4516,52,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,6,689,428,5157,43,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,7,689,429,5589,70,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,8,688,429,5008,64,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,9,688,430,5652,89,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,10,687,430,5005,78,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,11,686,430,5044,64,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,12,685,430,5431,49,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,13,684,430,5458,116,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,14,684,429,4299,97,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,15,682,430,5743,107,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,16,681,430,6388,81,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,17,681,429,5641,85,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,18,680,429,6580,75,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,19,680,428,5734,89,false
ER-LD 300uM OA+3 DOM 60x confocal Z003.nd2 - Z=3 C=0_104_10006,569,1,20,679,428,6768,84,false
